报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,0,0,--,0,0,--,--,0,0,--,
向中央银行借款(万元),40531400,37899600,35731600,36747100,41483800,33082200,35154200,27497800,33010800,9400000,7050000,10160000,6260000,3100000,2500000,3250000,2000000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,0,0,--,0,0,--,--,0,0,--,
吸收存款及同业存放(万元),489839200,471490000,473948200,449520700,450346300,438072000,454215600,428408400,435765600,403758500,416412700,420285500,428325900,414651300,432258800,402661900,400188600,400628800,423120700,371197000,328945800,324849800,314769500,297305800,279113600,259063500,279663100,250750800,242575900,229058900,230057500,226570400,210018900,206144500,198285600,191036500,179434700,175719700,172599100,157758800,136644000,132381900,124888300,120965700,116205400,109103300,100486800,88828800,84261100,78621643,76255640,70213681,
拆入资金(万元),20395000,18907400,20088900,17267200,27273400,28077000,21245700,28012400,24887600,23190800,15567100,11066900,17877100,15625900,9379600,9637000,9460300,12587400,14516500,16384200,12513200,11632300,11779000,9847000,10981500,10026300,10640200,8443700,6748400,5902300,5207700,5273300,4557300,3935900,5047900,3961400,4432100,3431700,1656200,2589300,3784200,1279500,947900,502200,555500,872100,458500,763400,151200,247674,46658,69895,
交易性金融负债(万元),4414400,3955900,3140500,2965800,2661900,2520200,2399500,2634900,2357600,2292400,2118400,1861700,2022700,1858600,1403000,1276900,1336900,1100700,1292400,1509400,2189100,3356800,2880700,2613600,685400,441500,1259800,333700,472400,340400,314200,36000,135300,215800,139000,135000,120300,262800,112200,323700,235200,517400,379400,556700,--,164200,102300,26100,10600,19072,17337,--,
衍生金融负债(万元),3657000,3426400,2746100,3080900,2185700,2035500,1607700,626500,1115200,750300,1667400,1096900,757500,873100,774300,1051100,1024600,1110100,881200,762000,823500,502100,1232200,426600,274500,181100,159200,116200,146900,227500,155500,157200,182100,158600,163700,145400,147400,195900,133800,207200,226600,0,0,0,294500,0,0,--,--,0,0,11585,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,0,0,--,0,0,--,--,0,0,--,
应付账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,0,0,--,0,0,--,--,0,0,--,
预收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,0,0,--,0,0,--,--,0,0,--,
卖出回购金融资产款(万元),7814100,10103100,12810500,21073200,12562000,16359700,15835700,20374200,16294200,32182900,29423400,11737100,18565200,16952500,12219000,11450900,6698800,4817900,12669000,4302700,15316400,7694500,13257000,5143200,15795300,12610500,10117500,6060400,4206400,2436800,4375300,2659900,3343900,1577700,2084900,2635000,3459700,4567300,5054200,2753900,1228200,3479900,1249300,3665100,4104800,1909800,377500,126800,623700,0,51046,155572,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,0,0,0,--,0,0,--,--,0,0,--,
应付职工薪酬(万元),847500,1284500,954800,691300,802000,1086700,682100,537700,704800,1066200,872000,613500,652400,1185500,941700,651400,606800,1025000,842500,698400,511900,475500,414000,344900,405600,563500,709200,468300,332000,631500,478600,345400,322000,500300,301900,233100,329000,418700,365700,293200,298000,634100,536700,414500,359900,393000,315200,246600,275100,0,0,190823,
应交税费(万元),2041100,2011300,1656700,2948000,2670100,2257500,1782500,2787000,1952300,1957100,1503700,2131400,1282000,1937800,1490900,1532700,1165600,1237600,1011000,1021300,872200,818800,737700,785000,667900,744800,656800,836800,711200,744800,698300,649200,497200,374300,349500,293300,256500,253400,193900,406400,409600,374900,360600,413500,366500,378000,325200,393500,340900,339179,281495,361591,
应付利息(万元),--,3630500,3436600,3657400,3650100,3581500,3427400,3450000,3624600,3575000,3641600,3781800,3907300,3950700,3869600,4189000,4534900,4476600,4090300,3374600,3098800,3048100,2705100,2478000,2406500,2210200,2077100,1683000,1608000,1448700,1409400,1183700,1036900,964800,1032900,944300,829800,802700,959200,942900,813900,722200,590000,503800,442800,455800,390600,371100,345000,0,0,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,0,0,--,0,0,--,--,0,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,0,0,0,--,0,0,--,--,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,0,0,--,0,0,--,--,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,0,0,0,--,0,0,--,--,0,0,--,
其他应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,0,0,--,0,0,--,--,0,0,--,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,0,0,--,0,0,--,--,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,0,0,0,--,0,0,--,--,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,0,0,0,--,0,0,--,--,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,0,0,0,--,0,0,--,--,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,0,0,0,--,0,0,--,--,0,0,--,
