报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
实收资本(或股本)(万元),2077400,2077400,2077400,2077400,2077400,2077400,2077400,1905200,1905200,1905200,1905200,1905200,1905200,1905200,1905200,1905200,1905200,1905200,1905200,1905200,1905200,1270200,1270200,1270200,1078600,1078600,1078600,1078600,1078600,1078600,599245,599245,599245,599245,500000,500000,500000,500000,500000,500000,500000,500000,500000,500000,500000,500000,500000,399900,399900,399900,399900,300000,
资本公积(万元),7501100,7501100,7501100,7501100,7501100,7504000,7503300,5086100,5086100,5086100,5086100,5086100,5086100,5086100,5086100,5086100,5069700,5014600,4774600,4624200,4905900,5035000,5074300,5002100,2862400,2969800,2875600,2829600,2666300,2753300,3250862,3262423,3446157,3430734,1777159,1723944,1719982,1779192,1772491,1769597,1732072,1739703,1739124,1735602,1745826,1745918,1745712,283921,293848,283921,268878,114091,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,
盈余公积(万元),1068400,1068400,1068400,1068400,982400,982400,982400,982400,982400,982400,982400,982400,982400,982400,982400,982400,982400,982400,982400,982400,664800,664800,664800,664800,591300,591300,591300,591300,340300,340300,340321,340321,340321,340321,340321,340321,340321,340321,340321,340321,226471,226471,226471,226471,146203,146203,140613,140613,102631,102631,77981,51497,
一般风险准备(万元),7113600,7109500,7065000,7061100,6996100,6993800,6990100,6987800,6069300,6068200,6067200,6066500,4342900,4342400,4341800,4341800,3132500,3132500,3132500,3132500,2892300,2892300,2892300,2892300,1378700,1378700,1378700,1378700,993700,993700,993645,993645,810063,810063,810063,810063,638028,638028,638028,638028,477387,477387,477387,477387,362686,362686,362686,362686,240000,240000,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,
未分配利润(万元),25006800,23316500,23259300,21497700,20643600,19091100,19032500,17352400,17284100,15831100,15734900,14165600,14990600,13643400,13439700,11960700,12309200,11008900,10668900,9332600,9079500,8568100,8226000,7128300,7877700,6953800,6471500,5642700,5607100,4951400,4526002,4003894,3694954,3211786,2743308,2585418,2386447,2051578,1948375,1654259,1732898,1444645,1259026,950247,944926,706808,563061,422229,377652,203072,261630,144555,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,
归属于母公司股东权益合计(万元),45442300,43519300,43597700,41689500,40838900,39299900,39131000,35012900,34398100,32839100,32983000,31364800,30242400,28802300,27301600,25793400,23399000,22043600,21463600,19976900,19447700,18430400,18127600,16957700,13788700,12972200,12395700,11520900,10686000,10117300,9710075,9199529,8890740,8392149,6170851,5959746,5584779,5309120,5199215,4902205,4668828,4388205,4202008,3889708,3699642,3461615,3312073,1619967,1414031,1278539,1008390,606558,
少数股东权益(万元),643300,585400,598100,585700,560600,555300,543400,428100,403000,387400,380900,372900,341500,340700,334500,316200,292600,282000,279800,140200,133300,125600,118600,105800,99200,93500,90300,86900,42400,40100,39030,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,
所有者权益(或股东权益)合计(万元),46085600,44104700,44195800,42275200,41399500,39855200,39674400,35441000,34801100,33226500,33363900,31737700,30583900,29143000,27636100,26109600,23691600,22325600,21743400,20117100,19581000,18556000,18246200,17063500,13887900,13065700,12486000,11607800,10728400,10157400,9749105,9199529,8890740,8392149,6170851,5959746,5584779,5309120,5199215,4902205,4668828,4388205,4202008,3889708,3699642,3461615,3312073,1619967,1414031,1278539,1008390,606558,
负债和所有者权益(或股东权益)总计(万元),654322900,656322100,643700600,641684200,640699300,638465800,622917100,608589500,581690400,570969200,547078300,529888000,528939800,512590300,451303600,440639900,399557700,394820000,379314500,367743500,363365000,357727800,346961100,325097500,296468600,278045100,262939800,240879800,209210900,208990600,191699043,184967338,181026724,171480374,149406972,133216155,126631162,121363497,109723676,102089882,92531263,91696391,86616963,85133527,85761510,81555498,71142663,61770434,53221955,47509410,34006471,25906032,		
  
